company_name,city,state,employees,founded,Industry,CityRanking,estimated_revenues,job_openings,growth_percentage
CORTEC,Houma,LA,89,2003.0,73,6118,21805000.0,1,19%
P3 Global Personnel,Houma ,LA,46,1998.0,73,6131,11270000.0,1,28%
Iron Horse Financial,Baton Rouge,LA,42,1958.0,6,6185,8820000.0,1,27%
HUB Enterprises,Broussard,LA,375,,89,6199,65250000.0,1,20%
SouthStar Urgent Care,Broussard,LA,78,2011.0,8,6201,21060000.0,1,18%
Ballard Brands,Covington,LA,72,2001.0,23,6210,19440000.0,1,18%
Mike Hooks,Westlake,LA,74,1957.0,108,6333,19610000.0,1,17%
RTF Project Services,Lecompte,LA,30,2016.0,73,6385,7350000.0,1,25%
Elmer Chocolate,Ponchatoula,LA,59,1855.0,5,6764,14809000.0,1,23%
Southland Steel Fabricators,Greensburg,LA,49,,17,6779,0.0,1,23%
Ochsner LSU Health Shreveport,New Orleans,LA,728,,8,6825,196560000.0,1,23%
Mount Carmel Academy,New Orleans,LA,40,1896.0,38 ,6883,7200000.0,1,21%
Lakeview Manor Nursing Home,New Roads,LA,53,,8,7065,14310000.0,1,20%
Perlis,New Orleans,LA,54,1939.0,35,7128,12258000.0,1,20%
Bercen,Denham Springs,LA,43,1958.0,44,7143,0.0,1,19%
"Shintech Louisiana, L.L.C.",Plaquemine,LA,39,,44,7256,0.0,1,18%
Kent Environmental,Port Allen,LA,40,,41,7311,13120000.0,1,18%
Plains Commerce Bank,Aberdeen,SD,251,1931.0,32,2779,52710000.0,1,47%
Farmer's Business Network,Sioux Falls,SD,575,2014.0,53,3527,0.0,171,15%
VIKOR,Sioux Falls,SD,69,1989.0,16,3841,22425000.0,1,33%
BLACK HILLS SPECIAL SERVICES COOPERATIVE,STURGIS,SD,87,,38 ,3956,15660000.0,1,32%
gpac,Sioux Falls,SD,719,,134,4259,0.0,1,41%
DemKota Ranch Beef,Aberdeen,SD,93,2015.0,23,5320,25110000.0,1,22%
My3Tech,Pierre,SD,50,2010.0,4,6096,7250000.0,1,28%
"Brink Constructors, Inc. (a Quanta Services Company)",Rapid City,SD,92,1946.0,69,6290,20240000.0,1,18%
PESKA CONSTRUCTION,Sioux Falls,SD,45,1974.0,17,6499,13050000.0,1,25%
Circa Resort and Casino Las Vegas,Las Vegas,NV,242,2019.0,45,2,61468000.0,1,796%
Wrap Technologies,Las Vegas ,NV,70,2016.0,137,130,0.0,1,27%
Wardley Real Estate,Las Vegas,NV,58,1970.0,11,309,0.0,1,205%
Ridgeline,Incline Village,NV,238,,4,321,34510000.0,1,153%
Rio All-Suite Hotel & Casino Las Vegas,Las Vegas,NV,148,1990.0,97,463,0.0,1,31%
Bet.Works,Las Vegas,NV,88,2018.0,97,523,0.0,1,126%
William Hill US,Las Vegas,NV,144,2012.0,97,572,0.0,1,122%
Time Doctor,Las Vegas,NV,107,2010.0,82,603,15515000.0,1,118%
Sightline Payments,Las Vegas,NV,61,2010.0,6,621,12810000.0,1,45%
Plan A Technologies,Las Vegas,NV,48,,4,949,6960000.0,1,129%
Precision Opinion,Las Vegas,NV,326,2006.0,49,1056,33252000.0,1,23%
Precision Opinion,Las Vegas,NV,324,2006.0,49,1061,33048000.0,1,23%
Prime Trust,Las Vegas,NV,105,2016.0,2,1300,13650000.0,1,81%
Realty ONE Group Eminence,Reno,NV,43,,11,1392,0.0,1,105%
Corcoran Global Living,Reno,NV,468,2020.0,11,1753,0.0,1,75%
Circus Circus Las Vegas Hotel and Casino,Las Vegas,NV,106,,45,1781,26924000.0,1,25%
Climate Control Experts,Las Vegas,NV,32,1998.0,17,1792,9280000.0,1,19%
WonderBotz,Las Vegas,NV,65,2017.0,4,1797,9425000.0,1,67%
P3 Health Group,Henderson,NV,151,2015.0,8,1854,40770000.0,1,66%
Animaker,Las Vegas,NV,127,2015.0,138,1895,0.0,1,65%
MP Materials,Las Vegas,NV,110,2017.0,34,1927,26950000.0,1,64%
MyDailyChoice & HempWorx,Las Vegas,NV,446,,1,2027,120420000.0,1,68%
Maverick Gaming,Las Vegas,NV,145,,97,2052,0.0,1,46%
Hyperion Partners,Las Vegas,NV,72,2012.0,16,2054,23400000.0,1,60%
Puyenpa Services,Duckwater,NV,49,2014.0,70,2068,15092000.0,1,81%
Coin Cloud,Las Vegas,NV,73,2014.0,6,2096,15330000.0,1,59%
Urban Nest Realty,Las Vegas,NV,54,,11,2104,0.0,1,80%
Panorama Mortgage Group,Las Vegas,NV,76,,6,2242,15960000.0,1,55%
La Bonita Supermarkets,Las Vegas,NV,62,1991.0,132,2435,0.0,1,51%
Buwelo BPO,Las Vegas,NV,90,2010.0,48,2537,15480000.0,1,50%
Vogue Recovery Center,Las Vegas,NV,47,2017.0,8,2564,12690000.0,1,68%
Argil DX,Las Vegas,NV,64,2010.0,121,2584,9280000.0,1,49%
Summit Fire & Security,Reno,NV,32,,51,2880,7648000.0,1,60%
Influential,Beverly Hills,NV,142,2013.0,4,3233,20590000.0,1,39%
GVB Biopharma,Las Vegas,NV,57,,14,3262,8835000.0,1,54%
AIconex Solutions,Henderson,NV,32,2018.0,48,3288,5504000.0,1,52%
"VSiN, The Sports Betting Network",Las Vegas,NV,50,,10,3442,8000000.0,1,52%
tawk.to,Las Vegas,NV,97,2012.0,4,3464,14065000.0,1,37%
Catapult Fundraising,Henderson,NV,33,2016.0,130 ,3480,0.0,1,50%
NuWave Communications,Las Vegas,NV,73,1998.0,16,3578,23725000.0,1,35%
Anderson Business Advisors,Las Vegas,NV,208,1993.0,54,3585,56160000.0,1,36%
Iridium Technology,Reno,NV,93,2009.0,4,3641,13485000.0,1,35%
Janek Performance Group,Las Vegas,NV,31,,79,3649,5115000.0,1,48%
USA TODAY NETWORK Ventures,Las Vegas,NV,49,2015.0, 66,3683,10045000.0,1,48%
Westfall Technik,Spring Valley,NV,182,,107,3709,0.0,1,35%
Enconnex,Reno,NV,31,2012.0,4,3998,4495000.0,1,29%
Spearmint Rhino Las Vegas,las vegas ,NV,76,1999.0,78,4024,15580000.0,1,31%
Krch Realty,Reno,NV,53,,11,4132,0.0,1,43%
ZLINE Kitchen and Bath,Reno,NV,80,2007.0,5,4264,20080000.0,1,29%
V Shred,Las Vegas,NV,76,2015.0,1,4280,20520000.0,1,29%
Findlay Toyota Henderson,Henderson,NV,60,1998.0,42,4391,19800000.0,1,28%
GK Properties Real Estate & Management,Henderson,NV,49,,11,4422,0.0,1,40%
Amerisolar USA,Nevada,NV,70,1993.0,28,4474,14700000.0,1,27%
Bitfocus,Las Vegas,NV,66,2003.0,4,4520,9570000.0,1,27%
Cambridge Spa Group,Reno,NV,30,2017.0,19,4686,8100000.0,1,36%
Winning Realty,Henderson,NV,48,2018.0,11,4718,0.0,1,37%
Eagle Quest,Las Vegas,NV,60,2003.0,29,4765,0.0,1,25%
Hershey's Chocolate World Las Vegas,Las Vegas,NV,49,2014.0,35,4871,11123000.0,1,36%
Paysign,HENDERSON,NV,49,1995.0,6,4873,10290000.0,1,36%
Epixel MLM Software,Las Vegas,NV,110,2009.0,4,4894,15950000.0,1,25%
OptimumCX,Reno,NV,37,1999.0,18,5002,9250000.0,7,19%
My Evolution Travel,Las Vegas,NV,336,,74,5128,85008000.0,1,25%
SAHARA Las Vegas,Las Vegas,NV,306,,45,5190,77724000.0,1,25%
Craig Road Animal Hospital,Las Vegas,NV,37,,36,5314,0.0,1,32%
VCloud,Las Vegas,NV,41,2007.0,16,5330,13325000.0,1,32%
Wet'n'Wild Las Vegas,Las Vegas,NV,53,2013.0,78,5376,10865000.0,1,33%
Longenecker & Associates,Las Vegas,NV,138,,25,5433,17400000.0,1,22%
Desert Parkway Behavioral Healthcare Hospital,Las Vegas,NV,68,2013.0,8,5435,18360000.0,1,21%
"Intelligent Image Management, Inc. (IIMI) USA",Henderson,NV,369,1996.0,48,5485,63468000.0,1,23%
Culinary Academy of Las Vegas,North Las Vegas,NV,96,1993.0,38 ,5504,17280000.0,1,22%
Nellis Auction,Las Vegas,NV,42,1974.0,94,5507,0.0,1,31%
Village Capital & Investment,Henderson,NV,136,2003.0,6,5838,28560000.0,1,20%
Madrivo,Las Vegas,NV,36,2011.0,18,5912,9000000.0,1,29%
Creative Tent International,Henderson,NV,36,2004.0,60,5925,0.0,1,29%
Keller Williams Southern Nevada,Henderson,NV,109,,11,5929,16200000.0,1,20%
ITS Logistics,Sparks,NV,292,1999.0,12,5981,89060000.0,1,20%
Top Rank Boxing,Las Vegas,NV,110,1966.0,10,5988,17600000.0,1,20%
2K Vegas,Las Vegas,NV,66,2005.0,77,6223,13332000.0,1,18%
International Cultural Exchange Services,Henderson,NV,43,1991.0,50,6315,0.0,1,26%
Vuuzle TV,Las Vegas,NV,30,2017.0,55,6381,6150000.0,1,25%
Diamond Peak,Incline Village,NV,45,,18,6501,11250000.0,1,25%
Prysm Group USA,Las Vegas,NV,31,, 66,6518,6355000.0,1,24%
Reliance Security,Las Vegas,NV,107,2013.0,89,6559,18618000.0,1,16%
LEADB2B,Las Vegas,NV,37,2009.0,49,6631,3774000.0,1,23%
Planet 13 Holdings,Las Vegas,NV,59,2015.0,87,6765,15930000.0,1,23%
ITWorks,Las Vegas,NV,91,,4,6894,13195000.0,1,14%
Douglas County School District - NV,Minden,NV,58,,38 ,7025,10440000.0,1,21%
Ark Las Vegas Restaurant Corp,Las Vegas,NV,37,1997.0,52,7097,6475000.0,1,19%
Audi Henderson,Henderson,NV,37,2008.0,42,7098,12210000.0,1,19%
UNLV School of Public Health,Las Vegas,NV,43,2004.0,38 ,7137,7740000.0,1,19%
Bombard Mechanical,Las Vegas,NV,49,2002.0,15,7165,4900000.0,1,20%
Platinum Real Estate Professionals,Las Vegas,NV,67,,11,7179,0.0,1,12%
Sierra Medical Services Alliance (SEMSA),Reno,NV,40,2000.0,8,7306,10800000.0,1,18%
Aruze Gaming,Las Vegas,NV,266,1983.0,97,7959,0.0,1,-2%
Purple,Alpine,UT,805,2015.0,35,69,182735000.0,165,47%
Neighbor,Lehi,UT,77,2017.0,3,1,11165000.0,8,51%
JobNimbus,American Fork,UT,104,2011.0,4,2,15080000.0,18,126%
Opiniion Inc.,Lindon,UT,34,2017.0,4,3,4930000.0,1,36%
Lendio,South Jordan,UT,503,2011.0,2,4,65390000.0,69,40%
GuideCX,Draper,UT,78,2017.0,4,5,11310000.0,1,136%
iFit,Logan,UT,299,,1,6,55080000.0,5,71%
MX.com,Lehi,UT,702,2010.0,2,7,91260000.0,55,27%
Salty.,Salt Lake City,UT,46,2019.0,0,8,10120000.0,1,77%
Divvy,Draper,UT,446,2016.0,2,9,57980000.0,35,8%
Galileo Financial Technologies,Salt Lake City,UT,362,2000.0,2,10,47060000.0,3,45%
LiveView Technologies,Orem,UT,138,2005.0,4,11,20010000.0,2,165%
SimpleNexus,Lehi,UT,157,2011.0,2,12,20410000.0,1,37%
Cyberbacker,Ogden,UT,315,,4,13,45675000.0,1,167%
Aumni,Salt Lake City,UT,94,,2,14,13630000.0,1,88%
Rivet,Sandy,UT,45,2018.0,4,15,6525000.0,1,137%
Homie,South Jordan,UT,270,2015.0,11,16,0.0,24,43%
Civica Rx,Lehi,UT,72,,40,17,14472000.0,1,106%
Central Logic,South Jordan,UT,125,2005.0,4,18,18125000.0,1,19%
Pattern,Lehi,UT,257,2013.0,35,19,58339000.0,1,46%
Recursion Pharmaceuticals,Salt Lake City,UT,223,2013.0,40,20,44823000.0,11,26%
Slingshot,Orem,UT,129,2014.0,5,21,32379000.0,32,48%
ExamRoom.AI,Sandy,UT,115,2017.0,38 ,22,2070000000.0,2,135%
Awardco,Orem,UT,148,2011.0,4,23,21460000.0,1,135%
Route App,Lehi,UT,352,2018.0,4,24,51040000.0,37,123%
Empire Solar Group,Salt Lake City,UT,188,2017.0,28,25,39480000.0,1,124%
EveryoneSocial,Salt Lake City,UT,50,2010.0,88,26,7250000.0,1,92%
Dental Intellligence,Provo,UT,138,2012.0,1,27,16675000.0,1,22%
Weave HQ,Lehi,UT,684,2008.0,4,28,99180000.0,12,10%
NimbusRF,Salt Lake City,UT,77,2012.0,7,29,19327000.0,1,114%
PhoneSoap,Lehi,UT,55,2012.0,68,30,13475000.0,1,150%
Huntsman Mental Health Institute (formerly University Neuropsychiatric Institute),Salt Lake City,UT,76,1986.0,8,31,20520000.0,1,111%
Osmosis,Kaysville,UT,271,2015.0,38 ,32,48780000.0,10,36%
Whistic,Pleasant Grove,UT,70,2015.0,21,33,14280000.0,1,37%
Venafi,Salt Lake City,UT,392,2004.0,21,34,79968000.0,22,8%
SimpleCitizen,Salt Lake City,UT,41,2014.0,93,35,5945000.0,1,71%
Innovative Labs,Springville,UT,79,,23,824,21330000.0,1,103%
Construct,Salt Lake City,UT,197,2013.0,38 ,36,35460000.0,1,103%
Everlight Solar,Salt Lake City,UT,83,2017.0,28,37,17430000.0,1,102%
Spectrum Solutions,Draper,UT,56,2005.0,106,38,0.0,1,133%
HZO,Draper,UT,197,2011.0,24,39,39794000.0,8,10%
Chargeback,Salt Lake City,UT,89,2011.0,2,40,18690000.0,1,25%
Jane.com,Lehi,UT,192,2011.0,4,41,27840000.0,1,25%
Sunder Energy,Sandy,UT,174,,28,42,36540000.0,1,96%
Agency VA,Lehi,UT,45,2015.0,51,43,10755000.0,1,125%
Everee,Salt Lake City,UT,32,2018.0,4,44,4640000.0,1,52%
CareXM,Lehi,UT,85,2008.0,8,45,22950000.0,1,93%
Ascend Staffing,North Salt Lake,UT,111,1969.0,39,46,13320000.0,1,76%
Walker Edison,Salt Lake City,UT,212,2006.0,13,47,60844000.0,5,59%
NetDocuments,Lehi,UT,242,1998.0,4,48,35090000.0,9,15%
Black Rifle Coffee Company,Salt Lake City,UT,295,2014.0,23,49,79650000.0,3,89%
Crumbl Cookies,Logan,UT,419,2017.0,23,50,113130000.0,1,96%
eFileCabinet,Lehi,UT,116,2001.0,4,51,16820000.0,1,16%
Sarcos Robotics,Salt Lake City,UT,129,,37,52,45537000.0,12,6%
Neoito,Salt Lake City,UT,99,2014.0,4,53,14355000.0,1,80%
InMoment,Salt Lake City,UT,693,2002.0,4,54,100485000.0,1,-2%
SynergySuite,Dublin,UT,81,2011.0,4,55,11745000.0,1,5%
DentalQore,American Fork,UT,68,,4,56,9860000.0,1,74%
Colt Builders Corp,Murray,UT,150,,17,57,43500000.0,1,32%
Lucid Software,South Jordan,UT,764,2010.0,20,58,102660000.0,53,18%
HireVue,South Jordan,UT,395,2004.0,65,59,57275000.0,6,-1%
Vineyards Management Group,Sandy,UT,32,,11,60,0.0,1,88%
Ravn,American Fork,UT,75,2017.0,4,61,6670000.0,10,200%
Encōr Solar,Lehi,UT,153,2013.0,28,62,32130000.0,1,59%
Serenity Mental Health Centers,Gilbert,UT,90,2017.0,8,2138,24300000.0,1,58%
Filevine,Provo,UT,298,2014.0,93,63,43210000.0,8,55%
SocialClimb,Lehi,UT,34,2016.0,18,112,8500000.0,1,3%
Claravine,Provo,UT,42,2012.0,4,2303,6090000.0,1,2%
Balance of Nature,St. George,UT,90,1997.0,19,2394,24300000.0,1,53%
Sorrel River Ranch Resort & Spa,Moab,UT,71,1999.0,45,2455,18034000.0,1,51%
McGee & Co.,Lehi,UT,44,,35,64,9988000.0,1,69%
United Financial Freedom,Draper,UT,179,,6,65,37590000.0,1,49%
Malouf,Logan,UT,367,2003.0,5,66,92117000.0,33,29%
Bucked Up Pre-Workout,American Fork,UT,33,2013.0,19,67,8910000.0,1,65%
Sera Prognostics,Millcreek,UT,66,2008.0,14,2849,0.0,1,16%
FireFly Automatix,Salt Lake City,UT,62,2010.0,46,68,21886000.0,1,44%
Visionary Homes,North Logan,UT,154,2004.0,17,69,44660000.0,1,44%
Carterra,Salt Lake City,UT,70,2005.0,14,70,10850000.0,1,13%
Zyia Active,Draper,UT,923,,61,71,210444000.0,1,81%
Hoodoo Digital,Salt Lake City,UT,83,,4,72,12035000.0,1,41%
ariix company,Bountiful,UT,100,2011.0,19,3092,27000000.0,1,41%
Davis County Health Department,Clearfield,UT,107,1934.0,19,73,28890000.0,1,41%
Elevar Therapeutics,Salt Lake City,UT,56,,40,74,11256000.0,1,56%
Nexio,Orem,UT,102,2008.0,6,75,21420000.0,1,40%
Kenect,Lehi,UT,85,,4,77,12325000.0,1,39%
Galileo Processing,Salt Lake City,UT,420,2000.0,6,78,88200000.0,1,44%
University of Utah Housing & Residential Education,Salt Lake City,UT,48,,38 ,79,8640000.0,1,55%
Get Bridge,Salt Lake City,UT,40,2008.0,76,80,6600000.0,1,54%
Whitaker Construction Company,Brigham City,UT,180,1953.0,17,3241,52200000.0,1,25%
Sacred Circle Healthcare,Salt Lake City,UT,43,,8,81,11610000.0,1,54%
Alternative Behavior Strategies Inc.,Salt Lake City,UT,487,2011.0,8,82,131490000.0,1,43%
Inside Real Estate,Salt Lake City,UT,204,,11,83,23200000.0,9,21%
Phlebotomy Training Specialists,Lehi,UT,66,1993.0,38 ,84,11880000.0,1,38%
EcoBrite Services,Vineyard,UT,44,1989.0,51,3402,10516000.0,1,52%
SILAC Insurance Company,Salt Lake City,UT,114,1935.0,0,85,25080000.0,1,37%
Fundwise Capital,Provo,UT,116,2016.0,6,3490,24360000.0,1,36%
Cotopaxi,Salt Lake City,UT,120,2014.0,5,86,30120000.0,1,36%
Squeeze Media,American Fork,UT,65,2008.0,18,87,16250000.0,1,35%
Owlet Baby Care,Lehi,UT,159,2013.0,1,88,42930000.0,8,30%
NPAccel,Lehi,UT,81,2018.0,18,89,20250000.0,1,33%
Upkey,Chicago,IL,298,2016.0,76,1,0.0,2,776%
Fyllo,Chicago,IL,116,2019.0,64,2,16820000.0,9,97%
M1 Finance,Chicago,IL,164,2015.0,2,3,21320000.0,33,165%
Cameo,Chicago,IL,293,2016.0,4,4,42485000.0,21,71%
Cresco Labs,Chicago,IL,831,2014.0,87,5,224370000.0,171,25%
CitrusAd,Chicago,IL,115,2017.0,139,6,28750000.0,1,342%
Clearcover,Chicago,IL,204,,2,7,44880000.0,56,44%
Monroe Capital,Chicago,IL,146,2004.0,6,8,30660000.0,3,6%
CollegeAdvisor.com,Chicago,IL,70,2019.0,67,9,11550000.0,1,289%
9Rooftops Marketing,Chicago,IL,166,2020.0,18,10,41500000.0,4,286%
LogicGate,Chicago,IL,171,,4,11,24795000.0,28,35%
Private Directors Associationￃﾂￂﾮ,Frankfort,IL,136,2014.0,109,75,0.0,1,258%
Village Medical,Frankfort,IL,123,,1,84,33210000.0,1,46%
TimeDoc Health,Chicago,IL,83,2015.0,1,12,14310000.0,11,73%
Safeguard Medical,Chicago,IL,91,,7,13,22841000.0,1,225%
Aclaimant,Chicago,IL,50,2013.0,4,14,7250000.0,1,61%
Forager,Chicago,IL,80,2018.0,12,15,24400000.0,1,74%
Compliance Group,Libertyville,IL,155,2007.0,39,104,18600000.0,2,230%
ActiveCampaign,Chicago,IL,864,2003.0,20,16,93815000.0,120,45%
Surgalign,Deerfield,IL,120,2020.0,7,17,30120000.0,2,224%
The Mom Project,Chicago,IL,304,2015.0,4,18,44080000.0,91,101%
CoinFlip,Skokie,IL,102,2015.0,6,121,21420000.0,12,209%
Tovala,Chicago,IL,92,2017.0,23,19,24840000.0,3,59%
Celebrity Home Loans,Oakbrook Terrace,IL,286,2007.0,6,20,60060000.0,13,214%
Mark Anthony Brewing,Chicago,IL,132,1972.0,23,21,35640000.0,26,200%
VillageMD,Chicago,IL,734,2013.0,1,22,198180000.0,220,47%
Interfirst,Rosemont,IL,257,2001.0,6,129,53970000.0,25,206%
Foxtrot Ventures,Chicago,IL,164,2013.0,4,23,23780000.0,35,37%
arturo.ai,Chicago,IL,52,2018.0,4,24,7540000.0,4,108%
Fr8Hub,Chicago,Il,70,2015.0,12,25,21350000.0,1,204%
The Mather Group,Chicago,IL,108,2011.0,33,26,24516000.0,1,57%
divvyDOSE,Moline,IL,142,2014.0,8,205,38340000.0,1,27%
Kalderos,Chicago,IL,110,2016.0,40,27,22110000.0,11,104%
Copado,Chicago,IL,268,2013.0,88,28,24215000.0,2,81%
Sudrania Fund Services Corp,Downers Grove,IL,165,2016.0,6,29,34650000.0,1,79%
Nature's Fynd,Chicago ,IL,87,2012.0,23,30,23490000.0,1,50%
HealthJoy,Chicago,IL,217,2014.0,1,31,46440000.0,13,45%
Nature's Fynd,Chicago,IL,86,2012.0,23,32,23220000.0,1,48%
NOCD,Chicago,IL,155,2017.0,8,33,41850000.0,1,177%
Chowbus,Chicago ,IL,297,2015.0,23,34,80190000.0,1,175%
Verano Holdings,Chicago,IL,164,2018.0,87,35,44280000.0,1,71%
Sterling Bay,Chicago,IL,150,1986.0,11,36,0.0,1,-4%
Syntellis Performance Solutions,Chicago,IL,321,2020.0,4,37,46545000.0,1,172%
Halo Investing,Chicago,IL,83,2015.0,33,38,18841000.0,1,89%
Harrison Street Real Estate Capital,Chicago,IL,220,2005.0,11,39,0.0,6,28%
Cooler Screens Inc.,Chicago,IL,67,2017.0,18,40,16750000.0,1,29%
Homethrive,Northbrook,IL,40,2018.0,19,41,10800000.0,1,135%
Army Enterprise Marketing Office (AEMO),Chicago,IL,35,2019.0,111,42,0.0,1,94%
Mediafly,Chicago,IL,113,2006.0,20,43,14645000.0,1,19%
MVP Staffing,Deerfield,IL,219,2000.0,39,44,26280000.0,11,14%
Pinnacle Dermatology,Lombard,IL,156,2004.0,22,45,42120000.0,12,25%
ShipBob,Chicago,IL,318,2014.0,80,46,80215000.0,36,12%
3Cloud,Downers Grove,IL,196,2016.0,4,47,28420000.0,1,102%
LanzaTech,Skokie,IL,222,2005.0,28,48,46620000.0,6,12%
Amount,Chicago,IL,371,,2,49,77910000.0,1,17%
Reveal,Chicago,IL,102,2008.0,4,50,14790000.0,1,67%
GTCR,Chicago,IL,129,1980.0,6,51,27090000.0,1,9%
HMD Trucking,Chicago Ridge,IL,171,1998.0,41,411,56088000.0,1,138%
National Equity Fund,Chicago,IL,171,,11,52,0.0,1,6%
Ocient,Chicago,IL,81,2016.0,64,53,11745000.0,1,62%
Rapido Solutions Group,Chicago,IL,47,2019.0,48,54,8084000.0,1,176%
Cubii,Chicago,IL,49,2014.0,19,55,13230000.0,1,104%
Cubii,Chicago,IL,48,2014.0,19,56,12960000.0,1,100%
BigTime Software,Chicago,IL,89,2002.0,4,57,12905000.0,5,53%
PayComplete,Mount Prospect,IL,84,2020.0,4,501,12180000.0,1,127%
Healthworks Insurance,Chicago,IL,51,2018.0,0,58,11220000.0,1,168%
Apervita,Chicago,IL,64,2012.0,1,59,17280000.0,1,10%
XSELL Technologies,Chicago,IL,181,,1,60,26245000.0,1,48%
Ashling Partners,Chicago,IL,100,2017.0,4,61,14500000.0,1,117%
HackerU,Ramat Gan,IL,656,2007.0,38 ,635,118080000.0,1,140%
FourKites,Chicago,IL,535,2014.0,4,62,77575000.0,1,0%
Anthology Senior Living,Chicago,IL,219,,8,63,59130000.0,1,41%
Accelerated Growth,Chicago,IL,102,2009.0,25,64,7200000.0,8,73%
Heartland Veterinary Partners,Chicago,IL,95,,36,65,0.0,1,36%
Paro.io,Chicago,IL,124,,2,66,16120000.0,29,15%
Rightpoint,Chicago,IL,695,,4,67,100775000.0,1,15%
Catch Co.,Chicago,IL,64,,35,68,14528000.0,1,33%
Simple Mills,Chicago,IL,99,2012.0,23,69,26730000.0,1,34%
Hazel Technologies,Chicago,IL,48,2015.0,14,70,7440000.0,1,37%
Kaizen Health,Chicago,IL,36,2015.0,19,71,9720000.0,1,64%
AptAmigo,Chicago,IL,121,,11,72,0.0,1,102%
CMG (Capital Markets Gateway),Chicago,IL,52,2015.0,4,73,7540000.0,1,63%
Microsystems,Chicago,IL,88,1995.0,4,74,12760000.0,26,2%
Payroc,Tinley Park,IL,463,2003.0,2,887,97230000.0,1,9%
Lincoln International,Chicago,IL,821,1996.0,136,75,0.0,7,19%
SD Wheel,Batavia,IL,81,,42,921,26730000.0,1,98%
OSM Worldwide,Glendale Heights ,IL,98,2003.0,12,934,29890000.0,1,26%
Upfront Healthcare Services,Chicago,IL,39,2015.0,8,76,10530000.0,1,56%
BigMarker,Chicago,IL,57,2011.0,4,77,8265000.0,1,128%
SIA,Chicago,IL,78,2015.0,14,78,12090000.0,1,24%
Computer Aided Technology,Buffalo Grove,IL,307,1992.0,4,79,44515000.0,26,6%
Tegus,Chicago,IL,170,2016.0,4,80,24650000.0,1,95%
"TForce Worldwide, Inc (formerly DLS Worldwide)",Bolingbrook,IL,97,,12,988,29585000.0,1,94%
NowSecure,Chicago,IL,119,2009.0,21,81,24276000.0,1,23%
High Definition Vehicle Insurance,Chicago,IL,32,2017.0,0,82,7040000.0,1,52%
Keeper Security,Chicago,IL,228,2011.0,4,83,33060000.0,1,22%
RevenueWell,Bannockburn,IL,180,2010.0,4,84,26100000.0,5,19%
Ignite Medical Resorts,Niles,IL,142,2017.0,8,1034,38340000.0,1,92%
Green Thumb Industries (GTI),Chicago,IL,754,2014.0,87,85,203580000.0,71,39%
ThreeKit,Chicago,IL,87,2005.0,4,86,12615000.0,2,18%
Instant Teams,Rehoboth,DE,138,2016.0,4,123,20010000.0,2,146%
Prelude Therapeutics Incorporated,Wilmington,DE,72,,14,9,11160000.0,1,60%
Quavo,Wilmington,DE,69,2015.0,2,21,10005000.0,1,44%
AvanzeGroup,Wilmington,DE,164,2015.0,4,22,23780000.0,1,116%
TAMP Inc.,Newark,DE,37,2019.0,19,29,9990000.0,1,48%
Firebolt,Wilmington,DE,47,2018.0,4,39,6815000.0,1,96%
BrightFields,Wilmington,DE,60,2003.0,28,43,12600000.0,1,-2%
AdPushup Inc.,Wilmington,DE,83,2014.0,20,45,9280000.0,1,69%
Emerging Travel Group,Wilmington,DE,72,2010.0,80,46,10440000.0,1,-3%
Medical Billers and Coders (MBC),Wilmington,DE,60,1999.0,8,62,16200000.0,1,54%
Anchor Health Properties,Wilmington,DE,67,1985.0,11,66,0.0,1,22%
Careerminds,Wilmington,DE,67,2007.0,47,76,13467000.0,1,43%
ProAutomated,Newark,DE,153,,37,77,54009000.0,1,43%
SOC Prime,Wilmington,DE,76,2015.0,21,78,15504000.0,1,41%
Centilytics | Intelligent Cloud Management,Dover,DE,118,2016.0,4,3132,17110000.0,1,40%
CSC Global Financial Markets,Wilmington,DE,98,1899.0,6,80,20580000.0,1,40%
CodeNinja Inc.,NEWARK,DE,30,2015.0,4,98,4350000.0,1,43%
DuPont Country Club,Wilmington,DE,78,1920.0,45,101,19812000.0,1,30%
Continental Finance Company,Wilmington,DE,80,2005.0,6,107,16800000.0,1,27%
Prince Telecom,New Castle,DE,90,1986.0,16,4582,29250000.0,1,27%
EvonSys,Wilmington,DE,200,,4,113,29000000.0,6,24%
Paxful,Wilmington,DE,381,2014.0,2,117,49530000.0,1,27%
Airbase-Lomax Carpet & Tile Mart,New Castle,DE,38,1967.0,35,4851,8626000.0,1,36%
iMocha,Claymont,DE,112,2015.0,4,4989,16240000.0,1,24%
Invensis Learning,Wilmington,DE,94,2000.0,79,126,15510000.0,1,24%
TradeWheel.com,Wilmington,DE,89,2013.0,62,127,0.0,1,24%
Talent Hire Consulting,Wilmington,DE,48,2010.0,4,132,6960000.0,1,33%
OpenGeeksLab,Middletown,DE,66,2015.0,4,5268,9570000.0,1,22%
Ayala Pharmaceuticals,Wilmington,DE,36,2017.0,40,139,7236000.0,1,3%
Synebo - Salesforce services,Dover,DE,84,2015.0,88,5427,0.0,1,22%
Zeal,Wilmington,DE,79,2014.0,18,140,19750000.0,1,22%
Belkins,Dover,DE,78,2017.0,20,5800,19500000.0,1,20%
Jewish Family Services of Delaware,Wilmington,DE,41,1899.0,29,161,0.0,1,28%
Maania Consultancy Services,Lewes,DE,55,2014.0,39,165,6600000.0,1,28%
